orth	charde	charad	cat	lem	pag	linea
Μέγας	453	458	n	Μέγης	19.404	1
ἐστὶ	459	463	v	εἰμί	19.404	1
σφυγμος	464	471	n	σφύγμος	19.404	1
ο	472	473	n	ἐπώ	19.404	1
κατα	474	478	n	κατά	19.404	1
μῆκος	479	484	n	μῆκος	19.404	1
καὶ	485	488	d	καί	19.404	1
βάθος	489	494	n	βάθος	19.404	1
καὶ	567	570	d	καί	19.404	2
πλάτος	571	577	n	πλάτος	19.404	2
τῆς	578	581	n	ὁ	19.404	2
ἀρτηρίας	582	590	n	ἀρτηρία	19.404	2
ἐπὶ	591	594	r	ἐπί	19.404	2
πολὺ	595	599	a	πολύς	19.404	2
διισταμένης	600	611	v	διίστημι	19.404	2
γινόμενος	612	621	v	γίγνομαι	19.404	2
.	621	622	u	.	19.404	2
μικρὸς	717	723	n	μικρός	19.404	3
σφυγμός	724	731	n	σφυγμός	19.404	3
ἐστιν	732	737	v	εἰμί	19.404	3
ὁ	738	739	n	ὁ	19.404	3
τοὐναντίον	740	750	a	ἐναντίον	19.404	3
ἐπ	751	753	n	ἐπί	19.404	3
ἐλάχιστον	755	764	a	ἐλάχιστος	19.404	3
κατὰ	765	769	n	κατά	19.404	3
μῆκος	842	847	n	μῆκος	19.404	4
καὶ	848	851	d	καί	19.404	4
βάθος	852	857	n	βάθος	19.404	4
καὶ	858	861	d	καί	19.404	4
πλάτος	862	868	n	πλάτος	19.404	4
ἐπαιρομένης	869	880	v	ἐπαίρω	19.404	4
τῆς	881	884	n	ὁ	19.404	4
ἀρτηρίας	885	893	n	ἀρτηρία	19.404	4
ἔπιτελούμενος	894	907	v	ἐπιτελέω	19.404	4
.	907	908	u	.	19.404	4
Μέσος	1003	1008	n	Μέσος	19.404	5
εστὶν	1009	1014	v	εἰμί	19.404	5
ὁ	1015	1016	l	ὁ	19.404	5
μεταξυ	1017	1023	n	μεταξύ	19.404	5
τουτων	1024	1030	p	οὗτος	19.404	5
ἀμφοτέρων	1031	1040	a	ἀμφότερος	19.404	5
κατά	1041	1045	d	κατά	19.404	5
τε	1046	1048	d	τε	19.404	5
τὸ	1049	1051	l	ὁ	19.404	5
μῆκος	1124	1129	n	μῆκος	19.404	6
καὶ	1130	1133	d	καί	19.404	6
κατὰ	1134	1138	d	κατά	19.404	6
τὸν	1139	1142	l	ὁ	19.404	6
κύκλον	1143	1149	n	κύκλος	19.404	6
ἀνάλογόν	1150	1158	a	ἀνάλογος	19.404	6
τε	1159	1161	d	τε	19.404	6
καὶ	1162	1165	d	καί	19.404	6
τῆς	1166	1169	l	ὁ	19.404	6
περιφερεια ́ς	1170	1182	n	περιφερειά	19.404	6
ὑποπιπτούσης	1255	1267	v	ὑποπίπτω	19.404	7
.	1267	1268	u	.	19.404	7
