orth	charde	charad	cat	lem	pag	linea
Κήλη	455	459	n	Κήλη	19.448	14
ἐστὶν	460	465	v	εἰμί	19.448	14
ὄγκος	466	471	n	ὄγκος	19.448	14
περιεκτικός	472	483	a	περιεκτικός	19.448	14
τινος	484	489	a	τις	19.448	14
τῶν	490	493	p	ὁ	19.448	14
προειρημένων	568	580	v	προερέω	19.448	15
πᾶς	583	586	a	πᾶς	19.448	15
γαρ	587	590	n	γάρ	19.448	15
ὄγκος	591	596	n	ὄγκος	19.448	15
έν	597	599	v	ἐν	19.448	15
ο	600	601	v	ἐπός	19.448	15
σχέτο	602	607	v	ἔχω	19.448	15
κηλη	608	612	v	κηλή	19.448	15
λέγεται	613	620	v	λέγω	19.448	15
.	620	621	u	.	19.448	15
