orth	charde	charad	cat	lem	pag	linea
Θλάσμα	455	461	n	Θλάσμα	19.432	17
ἐστὶν	462	467	v	εἰμί	19.432	17
ὑποχώρησις	468	478	n	ὑποχώρησις	19.432	17
τοῦ	479	482	p	ὁ	19.432	17
οστοῦ	483	488	p	ὁστός	19.432	17
τοῦ	489	492	l	ὁ	19.432	17
κρανέου	493	500	n	κράνος	19.432	17
εἰς	575	578	n	εἰς	19.432	18
τὸ	579	581	l	ὁ	19.432	18
βάθος	582	587	n	βάθος	19.432	18
δίχα	588	592	n	δίχα	19.432	18
κατάγματος	593	603	n	κάταγμα	19.432	18
.	603	604	u	.	19.432	18
γίνεται	605	612	v	γίγνομαι	19.432	18
δὲ	613	615	d	δέ	19.432	18
ὲπὶ	616	619	n	ἐπί	19.432	18
τῆς	620	623	l	ὁ	19.432	18
παιδικῆς	698	706	a	παιδικός	19.432	19
μάλιστα	707	714	d	μάλιστα	19.432	19
ἡλικίας	715	722	n	ἡλικία	19.432	19
νοήσεις	725	732	v	νόησις	19.432	19
δὲ	733	735	d	δέ	19.432	19
σαφέστερον	736	746	a	σαφής	19.432	19
τὸ	747	749	l	ὁ	19.432	19
εἰρημένον	750	759	v	ἐρῶ	19.432	19
ἐπὶ	834	837	v	ἐπί	19.432	20
τῶν	838	841	l	ὁ	19.432	20
κασσιτερίνων	842	854	v	κασσιτερίνος	19.432	20
σκευῶν	855	861	v	σκεῦος	19.432	20
τοῦτο	862	867	a	οὗτος	19.432	20
συμβαῖνον	868	877	v	συμβαίνω	19.432	20
θεασάμενος	878	888	v	θεάομαι	19.432	20
.	888	889	u	.	19.432	20
