orth	charde	charad	cat	lem	pag	linea
Κ	283	284	n	Κά	19.731	1
ἀντὶ	378	382	n	ἀντί	19.731	3
καδμίας	383	390	n	καδμίας	19.731	3
λευκογραφὶς	392	403	n	λευκογραφίς	19.731	3
Αἰγυπτία	404	412	a	Αἰγύπτιος	19.731	3
.	412	413	u	.	19.731	3
ἀντὶ	508	512	r	ἀντί	19.731	4
καλάμου	513	520	n	κάλαμος	19.731	4
ἀρωματικοῦ	521	531	a	ἀρωματικός	19.731	4
σφάγνος	533	540	n	σφάγνος	19.731	4
.	540	541	u	.	19.731	4
ἀντὶ	636	640	r	ἀντί	19.731	5
καλαμίνθης	641	651	v	καλάμινθος	19.731	5
ἄγριον	653	659	a	ἄγριος	19.731	5
ἡδύοσμον	660	668	a	ἡδύοσμος	19.731	5
.	668	669	u	.	19.731	5
ἀντὶ	764	768	r	ἀντί	19.731	6
καλλικέρω	769	778	a	καλλικέρων	19.731	6
τῆλις	780	785	d	τῆλις	19.731	6
.	785	786	u	.	19.731	6
ἀντὶ	881	885	r	ἀντί	19.731	7
κανθαρίδων	886	896	n	κανθαρίς	19.731	7
φαλάγγια	898	906	n	φαλάγγιον	19.731	7
.	906	907	u	.	19.731	7
ἀντὶ	1002	1006	r	ἀντί	19.731	8
καππάρεως	1007	1016	n	καταπάριος	19.731	8
ῥίζης	1017	1022	n	ῥίζα	19.731	8
ἐρίκης	1024	1030	n	ἐρίκη	19.731	8
ῥίζα	1031	1035	n	ῥίζα	19.731	8
ἢ	1036	1037	d	ἤ	19.731	8
μυρίκης	1038	1045	n	μυρίκη	19.731	8
.	1045	1046	u	.	19.731	8
ἀντὶ	1141	1145	r	ἀντί	19.731	9
καρδαμώμου	1146	1156	a	καρδάμωμος	19.731	9
ξυλοκάρπασον	1158	1170	a	ξυλοκάρπασος	19.731	9
ἢ	1171	1172	c	ἤ	19.731	9
κυπερις	1173	1180	n	κύπερις	19.731	9
ἀμμωνιακή	1181	1190	a	ἀμμωνιακός	19.731	9
.	1190	1191	u	.	19.731	9
ἀντὶ	1288	1292	r	ἀντί	19.731	10
κασσίας	1293	1300	n	κάσσιος	19.731	10
μάννα	1302	1307	n	μάννος	19.731	10
κιννάμωμον	1308	1318	a	κιννάμωμος	19.731	10
διπλοῦν	1319	1326	a	διπλόος	19.731	10
ἢ	1327	1328	d	ἤ	19.731	10
βράθυ	1329	1334	a	βράθυ	19.731	10
.	1334	1335	u	.	19.731	10
ἀντὶ	1432	1436	r	ἀντί	19.731	11
καστορίου	1437	1446	n	καστόριος	19.731	11
ἀγάλλοχον	1448	1457	a	ἀγάλλοχος	19.731	11
ἠ	1458	1459	a	ἤ	19.731	11
σίλφιον	1460	1467	a	σίλφιος	19.731	11
ἡ	1468	1469	n	ὁ	19.731	11
