orth	charde	charad	cat	lem	pag	linea
ἐκ	562	564	r	ἐκ	16.605	18
κοσμίου	565	572	a	κόσμιος	16.605	18
θρασεῖα	573	580	a	θρασύς	16.605	18
ἀπόκρισις	581	590	n	ἀπόκρισις	16.605	18
κακόν	591	596	a	κακός	16.605	18
.	596	597	u	.	16.605	18
καὶ	849	852	c	καί	16.606	1
τούτου	853	859	p	οὗτος	16.606	1
τοῦ	860	863	p	ὁ	16.606	1
λόγου	864	869	a	λόγος	16.606	1
γενικώτερος	870	881	a	γενικός	16.606	1
ἄλλος	882	887	a	ἄλλος	16.606	1
ἐστὶ	888	892	v	εἰμί	16.606	1
περιέχων	893	901	v	περιέχω	16.606	1
οὐ	974	976	d	οὐ	16.606	2
τοῦτον	977	983	p	οὗτος	16.606	2
μόνον	984	989	a	μόνος	16.606	2
ἀλλὰ	991	995	d	ἀλλά	16.606	2
καί	996	999	d	καί	16.606	2
τινας	1000	1005	p	τις	16.606	2
ἄλλους	1006	1012	a	ἄλλος	16.606	2
πολλούς	1013	1020	a	πολύς	16.606	2
.	1020	1021	u	.	16.606	2
τὸ	1022	1024	l	ὁ	16.606	2
γὰρ	1097	1100	d	γάρ	16.606	3
παρὰ	1101	1105	d	παρά	16.606	3
τὴν	1106	1109	l	ὁ	16.606	3
οἰκείαν	1110	1117	a	οἰκεῖος	16.606	3
φύσιν	1118	1123	n	φύσις	16.606	3
ἅπαν	1124	1128	a	ἅπας	16.606	3
κακὸν	1129	1134	a	κακός	16.606	3
γένος	1135	1140	n	γένος	16.606	3
τούτων	1141	1147	p	οὗτος	16.606	3
καὶ	1148	1151	d	καί	16.606	3
ἄλλων	1224	1229	p	ἄλλος	16.606	4
πολλῶν	1230	1236	a	πολύς	16.606	4
τῶν	1237	1240	p	ὁ	16.606	4
λόγων	1241	1246	n	λόγος	16.606	4
ἐστίν	1247	1252	v	εἰμί	16.606	4
.	1252	1253	u	.	16.606	4
ὅτῳ	1254	1257	p	ὅστις	16.606	4
μὲν	1258	1261	d	μέν	16.606	4
γὰρ	1262	1265	d	γάρ	16.606	4
ἡ	1266	1267	p	ὁ	16.606	4
οἰκεία	1268	1274	a	οἰκεῖος	16.606	4
φύσις	1347	1352	n	φύσις	16.606	5
κόσμιος	1353	1360	a	κόσμιος	16.606	5
οὗτος	1362	1367	a	οὗτος	16.606	5
οὐ	1368	1370	a	οὐ	16.606	5
μόνον	1371	1376	a	μόνος	16.606	5
ἐν	1377	1379	d	ἐν	16.606	5
ἀκόσμῳ	1380	1386	a	ἄκοσμος	16.606	5
παραφρονήσας	1387	1399	v	παραφρονέω	16.606	5
ὀλεθρίως	1472	1480	d	ὀλέθριος	16.606	6
ἔχειν	1481	1486	v	ἔχω	16.606	6
ἐνδείκνυται	1487	1498	v	ἐνδείκνυμι	16.606	6
τὴν	1499	1502	d	ὁ	16.606	6
διάθεσιν	1503	1511	n	διάθεσις	16.606	6
ἀλλὰ	1513	1517	d	ἀλλά	16.606	6
καὶ	1518	1521	d	καί	16.606	6
θρασέως	1522	1529	d	θρασύς	16.606	6
ἀποκρινόμενος	1602	1615	v	ἀποκρίνω	16.606	7
ἐγγὺς	1616	1621	d	ἐγγύς	16.606	7
ἥκει	1622	1626	v	ἥκω	16.606	7
φρενίτιδος	1627	1637	n	φρενίτης	16.606	7
.	1637	1638	u	.	16.606	7
ὅτῳ	1639	1642	p	ὅστις	16.606	7
δ	1643	1644	n	δέ	16.606	7
ἔμπαλιν	1646	1653	a	ἔμπαλιν	16.606	7
ἀπόκρισις	1654	1663	n	ἀπόκρισις	16.606	7
κόσμιος	1736	1743	a	κόσμιος	16.606	8
ἐν	1744	1746	d	ἐν	16.606	8
τῷ	1747	1749	a	ὁ	16.606	8
φύσει	1750	1755	n	φύσις	16.606	8
θρασεῖ	1756	1762	a	θρασύς	16.606	8
τοῦτο	1764	1769	a	οὗτος	16.606	8
καταφορὰν	1770	1779	n	καταφορά	16.606	8
ἢ	1780	1781	d	ἤ	16.606	8
λήθαργον	1854	1862	a	λήθαργος	16.606	9
ἐλπίζειν	1863	1871	v	ἐλπίζω	16.606	9
ἔσεσθαι	1872	1879	v	εἰμί	16.606	9
.	1879	1880	u	.	16.606	9
