orth	charde	charad	cat	lem	pag	linea
Γαληνου	398	405	n	Γαλήνιος	16.489	1
Εις	406	409	n	Εὔξ	16.489	1
το	410	412	n	ὁ	16.489	1
ιπποκρατους	413	424	n		16.489	1
Προρρητικων	434	445	n	Πλόλληψ	16.489	1
Βιβλιον	446	453	n	Βίβλις	16.489	1
Πρωτον	454	460	n	ΠΡωτός	16.489	1
Υπομνημα	470	478	n	Πούμλη	16.489	1
Πρωτον	479	485	n	ΠΡωτός	16.489	1
.	485	486	u	.	16.489	1
Προοίμιον	581	590	n	Προοίμιον	16.489	1
.	590	591	u	.	16.489	1
οὐ	592	594	d	οὐ	16.489	1
μὴν	595	598	d	μήν	16.489	1
οὐδὲ	599	603	d	οὐδέ	16.489	1
τὴν	604	607	l	ὁ	16.489	1
Ἡροφίλου	608	616	n	Ἡροφίλος	16.489	1
νομοθεσίαν	617	627	n	νομοθεσία	16.489	1
ἀποδεκτέον	700	710	a	ἀποδεκτέος	16.489	2
ἐπιχειροῦντος	712	725	v	ἐπιχειρέω	16.489	2
διωρίσθαι	726	735	v	διορίζω	16.489	2
πρόγνωσιν	736	745	n	πρόγνωσις	16.489	2
προῤῥήσεως	746	756	n	προράρρησις	16.489	2
τῷ	829	831	d	ὁ	16.489	3
βεβαίῳ	832	838	d	βέβαιος	16.489	3
τε	839	841	d	τέτα	16.489	3
καὶ	842	845	d	καί	16.489	3
οὐ	846	848	d	οὐ	16.489	3
βεβαίῳ	849	855	a	βέβαιος	16.489	3
καὶ	857	860	d	καί	16.489	3
γὰρ	861	864	d	γάρ	16.489	3
καὶ	865	868	d	καί	16.489	3
προγινώσκομεν	869	882	v	προγινόω	16.489	3
ἑκατέρως	955	963	d	ἑκάτερος	16.489	4
καὶ	964	967	d	καί	16.489	4
προλέγομεν	968	978	v	προλέγω	16.489	4
ὥσπερ	980	985	d	ὥσπερ	16.489	4
καὶ	986	989	d	καί	16.489	4
τἄλλα	990	995	a	ἄλλος	16.489	4
πάντα	1068	1073	a	πᾶς	16.489	5
κατὰ	1074	1078	d	κατά	16.489	5
πάσας	1079	1084	a	πᾶς	16.489	5
τὰς	1085	1088	p	ὁ	16.489	5
τέχνας	1089	1095	n	τέχνη	16.489	5
.	1095	1096	u	.	16.489	5
ὄμβρους	1097	1104	n	ὄμβρος	16.489	5
γοῦν	1105	1109	d	γοῦν	16.489	5
καὶ	1110	1113	d	καί	16.489	5
αὐχμοὺς	1114	1121	n	αὐχμός	16.489	5
καὶ	1194	1197	d	καί	16.489	6
κρύος	1198	1203	n	κρύος	16.489	6
καὶ	1204	1207	d	καί	16.489	6
θάλπος	1208	1214	n	θάλπος	16.489	6
ἀνέμους	1216	1223	n	ἄνεμος	16.489	6
