orth	charde	charad	cat	lem	pag	linea
αἱ	559	561	a	ὁ	16.811	5
πυκναὶ	562	568	a	πυκνός	16.811	5
καὶ	569	572	d	καί	16.811	5
κατὰ	573	577	a	κατά	16.811	5
μικρὰ	578	583	a	μικρός	16.811	5
ἀναστάσιες	584	594	n	ἀνάστασις	16.811	5
ὑπόξανθοι	595	604	a	ὑπόξανθος	16.811	5
γλίσχραι	605	613	a	γλίσχρος	16.811	5
ἔχουσαι	687	694	v	ἔχω	16.811	6
μικρὰ	695	700	a	μικρός	16.811	6
κοπρώδεα	701	709	a	κοπρώδης	16.811	6
μεθ	710	713	a	μετά	16.811	6
ὑποχονδρίου	715	726	a	ὑποχόνδριος	16.811	6
ἀλγήματος	727	736	n	ἄλγημα	16.811	6
καὶ	809	812	d	καί	16.811	7
πλευροῦ	813	820	a	πλευρόν	16.811	7
ἰκτεριώδεες	821	832	a	ἰκτεριώδης	16.811	7
.	832	833	u	.	16.811	7
ἆρα	834	837	p	ἆρα	16.811	7
δὲ	838	840	d	δέ	16.811	7
ἐπιστάντων	841	851	v	ἐπίσταμαι	16.811	7
αὐτῶν	852	857	p	αὐτός	16.811	7
οὗτοι	858	863	p	οὗτος	16.811	7
ἐκλύονται	936	945	v	ἐκλύω	16.811	8
ἅμα	946	949	d	ἅμα	16.811	8
τε	950	952	d	τε	16.811	8
καὶ	953	956	d	καί	16.811	8
αἱμοῤῥαγέει	957	968	v	αἱμορρηρήγεια	16.811	8
τούτοις	970	977	p	οὗτος	16.811	8
τάσις	978	983	a	τάσις	16.811	8
ὀσφύος	1056	1062	a	ὀσφύς	16.811	9
ἀλγήματα	1064	1072	n	ἄλγημα	16.811	9
ἐν	1073	1075	d	ἐν	16.811	9
τούτοισιν	1076	1085	p	οὗτος	16.811	9
αἱμοῤῥαγικά	1086	1097	a	αἱμορραρικός	16.811	9
.	1097	1098	u	.	16.811	9
συνεφόρησε	1283	1293	n	συνεφοράω	16.811	11
πάλιν	1294	1299	d	πάλιν	16.811	11
ἐνταῦθα	1300	1307	d	ἐνταῦθα	16.811	11
συμπτωμάτων	1308	1319	n	σύμπτωμα	16.811	11
πλῆθος	1320	1326	n	πλῆθος	16.811	11
οὐχ	1327	1330	d	οὐ	16.811	11
ὁμογενῶν	1405	1413	a	ὁμογενής	16.811	12
ὑπὲρ	1415	1419	a	ὑπέρ	16.811	12
ὧν	1420	1422	p	ὅς	16.811	12
ἑώρα	1423	1427	v	ὁράω	16.811	12
οὐδ	1428	1431	d	οὐδέ	16.811	12
αὐτὸς	1433	1438	a	αὐτός	16.811	12
διατείνεται	1439	1450	v	διατείνω	16.811	12
ἑκάστου	1452	1459	a	ἕκαστος	16.811	12
τὴν	1627	1630	a	ὁ	16.811	13
δύναμιν	1631	1638	n	δύναμις	16.811	13
ἔμαθες	1639	1645	v	μανθάνω	16.811	13
ἐν	1646	1648	a	ἐν	16.811	13
οἷς	1649	1652	p	ὅς	16.811	13
ὀλίγον	1653	1659	a	ὀλίγος	16.811	13
ἔμπροσθεν	1660	1669	d	ἔμπροσθεν	16.811	13
εἶπον	1670	1675	v	εἶπον	16.811	13
Ἱπποκρατείοις	1750	1763	n	Ἱπποκράτειος	16.811	14
μὲν	1764	1767	d	μέν	16.811	14
συγγράμμασιν	1768	1780	n	σύγγραμμα	16.811	14
ἡμετέροις	1782	1791	a	ἡμέτερος	16.811	14
δὲ	1792	1794	d	δέ	16.811	14
ὑπομνήμασιν	1869	1880	n	ὑπόμνημα	16.811	15
.	1880	1881	u	.	16.811	15
