orth	charde	charad	cat	lem	pag	linea
ἔστι	444	448	n	εἰμί	2.837	14
δὲ	449	451	d	δέ	2.837	14
καὶ	452	455	d	καί	2.837	14
ἄλλη	456	460	a	ἄλλος	2.837	14
συζυγία	461	468	n	συζύγιον	2.837	14
νεύρων	469	475	n	νεῦρος	2.837	14
ἥν	477	479	a	ὅς	2.837	14
Μαρῖνος	552	559	n	Μαρίνοος	2.837	15
ὀνομάζει	560	568	v	ὀνομάζω	2.837	15
πέμπτην	569	576	a	πέμπτος	2.837	15
καίτοι	578	584	d	καίτοι	2.837	15
γε	585	587	d	γε	2.837	15
οὐκ	588	591	d	οὐ	2.837	15
ἐκ	592	594	d	ἐκ	2.837	15
μιᾶς	595	599	a	εἷς	2.837	15
ἀκριβῶς	600	607	d	ἀκριβῶς	2.837	15
ῥίζης	680	685	n	ῥίζα	2.837	16
ἀνίσχουσαν	686	696	v	ἀνά-ἴσχω	2.837	16
ἀλλ	698	701	d	ἀλλά	2.837	16
εἰσὶ	703	707	v	εἰμί	2.837	16
μὲν	708	711	d	μέν	2.837	16
πλησίον	712	719	d	πλησίος	2.837	16
ἀλλήλων	720	727	a	ἀλλήλων	2.837	16
ἕτερον	801	807	a	ἕτερος	2.837	17
δ	808	809	d	δέ	2.837	17
ἐξ	811	813	d	ἐκ	2.837	17
ἑτέρας	814	820	a	ἕτερος	2.837	17
ἐκφύεται	821	829	v	ἐκφύω	2.837	17
νεῦρον	830	836	v	νεῦρος	2.837	17
ἐν	838	840	d	ἐν	2.837	17
μὲν	841	844	d	μέν	2.837	17
τοῖς	845	849	d	ὁ	2.837	17
πρόσω	850	855	d	πρόσω	2.837	17
μᾶλλον	981	987	d	μᾶλλον	2.838	1
ὃ	988	989	p	ὅς	2.838	1
καλοῦσιν	990	998	v	καλέω	2.838	1
ἀκουστικὸν	999	1009	a	ἀκουστικός	2.838	1
εἰς	1011	1014	v	εἰς	2.838	1
τὸ	1015	1017	l	ὁ	2.838	1
τρῆμα	1018	1023	n	τρῆμα	2.838	1
