orth	charde	charad	cat	lem	pag	linea
τὰ	566	568	l	ὁ	18b.381	6
δὲ	569	571	d	δέ	18b.381	6
ὑπόξηρα	572	579	a	ὑπόξηρος	18b.381	6
ἀκέεσθαι	580	588	v	ἀκέομαι	18b.381	6
τοῖσι	589	594	p	ὁ	18b.381	6
σπλήνεσι	595	603	v	σπλήνιος	18b.381	6
κυκλοῦντας	604	614	v	κυκλέω	18b.381	6
.	614	615	u	.	18b.381	6
τῷ	616	618	l	ὁ	18b.381	6
δὲ	619	621	d	δέ	18b.381	6
πλήθει	696	702	n	πλῆθος	18b.381	7
τῶν	703	706	l	ὁ	18b.381	7
περιβολέων	707	717	v	περιβολή	18b.381	7
μὴ	718	720	d	μή	18b.381	7
πᾶν	721	724	a	πᾶς	18b.381	7
ἀθρόον	725	731	a	ἀθρόος	18b.381	7
ξυνδιορθοῦντα	732	745	v	συνδιορθόω	18b.381	7
ἀλλὰ	821	825	d	ἀλλά	18b.381	8
κατὰ	826	830	r	κατά	18b.381	8
μέρος	831	836	n	μέρος	18b.381	8
.	836	837	u	.	18b.381	8
τὰ	1119	1121	l	ὁ	18b.381	10
πέρατα	1122	1128	n	πέρας	18b.381	10
τῶν	1129	1132	l	ὁ	18b.381	10
κώλων	1133	1138	n	κῶλον	18b.381	10
στενότερον	1139	1149	a	στενός	18b.381	10
ἔχει	1150	1154	v	ἔχω	18b.381	10
τὸ	1155	1157	l	ὁ	18b.381	10
εὖρος	1158	1163	n	εὖρος	18b.381	10
ἅπερ	1241	1245	p	ὅς	18b.381	11
ὑπόξηρα	1247	1254	a	ὑπόξηρος	18b.381	11
καλεῖ	1255	1260	v	καλέω	18b.381	11
.	1260	1261	u	.	18b.381	11
ταῦτ	1262	1266	p	οὗτος	18b.381	11
οὖν	1268	1271	d	οὖν	18b.381	11
αὐτῶν	1272	1277	p	αὐτός	18b.381	11
τὰ	1278	1280	l	ὁ	18b.381	11
μόρια	1281	1286	a	μόριον	18b.381	11
κελεύει	1287	1294	v	κελεύω	18b.381	11
περιβόλαια	1371	1381	a	περιβόλαιος	18b.381	12
σπληνῶν	1382	1389	a	σπληνός	18b.381	12
ἐγκαρσίων	1390	1399	a	ἐγκάρσιος	18b.381	12
πληροῦν	1400	1407	a	πληρόω	18b.381	12
ἅμα	1408	1411	d	ἅμα	18b.381	12
ταῖς	1412	1416	a	ὁ	18b.381	12
τῶν	1417	1420	a	ὁ	18b.381	12
ἐπιδεσμίων	1497	1507	a	ἐπιδέσμιος	18b.381	13
ἐπιβολαῖς	1508	1517	a	ἐπιβολή	18b.381	13
πλεόνεσιν	1518	1527	a	πλείων	18b.381	13
ἐνταῦθα	1528	1535	d	ἐνταῦθα	18b.381	13
γιγνομέναις	1536	1547	v	γίγνομαι	18b.381	13
οὐκ	1548	1551	d	οὐ	18b.381	13
ἀθρόως	1628	1634	d	ἀθρόος	18b.381	14
ἐργαζόμενον	1635	1646	v	ἐργάζομαι	18b.381	14
τοῦτο	1647	1652	a	οὗτος	18b.381	14
.	1652	1653	u	.	18b.381	14
ποιήσεις	1654	1662	v	ποίησις	18b.381	14
γὰρ	1663	1666	d	γάρ	18b.381	14
οὕτως	1667	1672	d	οὕτως	18b.381	14
ἀνώμαλον	1673	1681	a	ἀνώμαλος	18b.381	14
τὴν	1758	1761	d	ὁ	18b.381	15
ἐπίδεσιν	1762	1770	a	ἐπίδεσις	18b.381	15
ἀλλὰ	1772	1776	d	ἀλλά	18b.381	15
κατὰ	1777	1781	d	κατά	18b.381	15
βραχὺ	1782	1787	a	βραχύς	18b.381	15
τὸ	1788	1790	l	ὁ	18b.381	15
ἐνδεὲς	1791	1797	a	ἐνδεής	18b.381	15
ἀναπληροῦντα	1798	1810	v	ἀναπληρόω	18b.381	15
.	1810	1811	u	.	18b.381	15
