orth	charde	charad	cat	lem	pag	linea
Γαληνου	390	397	n	Γαλήνιος	18b.318	1
Εις	398	401	n	Εὔλυς	18b.318	1
το	402	404	n	ὁ	18b.318	1
ιπποκρατους	405	416	n		18b.318	1
Περι	426	430	n	Πέλις	18b.318	1
αγμων	431	436	n		18b.318	1
Υπομνημα	437	445	n	Πούμλη	18b.318	1
α	446	447	r	ὁ	18b.318	1
.	447	448	u	.	18b.318	1
Προοίμιον	733	742	n	Προοίμιον	18b.318	1
.	742	743	u	.	18b.318	1
πρὸ	744	747	r	πρό	18b.318	1
τῆς	748	751	l	ὁ	18b.318	1
τῶν	752	755	l	ὁ	18b.318	1
κατὰ	756	760	r	κατά	18b.318	1
μέρος	835	840	n	μέρος	18b.318	2
ἐξηγήσεως	841	850	n	ἐξήγησις	18b.318	2
ἄμεινον	851	858	a	ἀμείνων	18b.318	2
ἀκηκοέναι	859	868	v	ἀκούω	18b.318	2
καθόλου	869	876	d	καθόλου	18b.318	2
περὶ	877	881	n	περί	18b.318	2
πάσης	882	887	a	πᾶς	18b.318	2
ἐξηγήσεως	962	971	n	ἐξήγησις	18b.318	3
ὡς	973	975	d	ὡς	18b.318	3
ἔστιν	976	981	v	εἰμί	18b.318	3
ἡ	982	983	p	ὁ	18b.318	3
δύναμις	984	991	n	δύναμις	18b.318	3
αὐτῆς	992	997	p	αὐτός	18b.318	3
ὅσα	999	1002	a	ὅσος	18b.318	3
τῶν	1003	1006	p	ὁ	18b.318	3
ἐν	1007	1009	a	ἐν	18b.318	3
τοῖς	1010	1014	p	ὁ	18b.318	3
συγγράμμασίν	1089	1101	a	σύγγραμμα	18b.318	4
ἐστιν	1102	1107	v	εἰμί	18b.318	4
ἀσαφῆ	1108	1113	a	ἀσαφής	18b.318	4
ταῦτ	1115	1119	p	οὗτος	18b.318	4
ἐργάσασθαι	1121	1131	v	ἐργάζομαι	18b.318	4
σαφῆ	1132	1136	a	σαφής	18b.318	4
.	1136	1137	u	.	18b.318	4
τὸ	1138	1140	l	ὁ	18b.318	4
δ	1141	1142	p	δέ	18b.318	4
ἀποδεῖξαί	1218	1227	v	ἀποδείκνυμι	18b.318	5
τι	1228	1230	p	τις	18b.318	5
τῶν	1231	1234	l	ὁ	18b.318	5
γεγραμμένων	1235	1246	v	γράφω	18b.318	5
ὡς	1342	1344	c	ὡς	18b.318	5
ἀληθὲς	1345	1351	v	ἀληθής	18b.318	5
ἢ	1352	1353	c	ἤ	18b.318	5
ὡς	1354	1356	c	ὡς	18b.318	5
ψεῦδος	1431	1437	v	ψεῦδος	18b.318	6
ἐλέγξαι	1438	1445	v	ἐλέγχω	18b.318	6
καὶ	1447	1450	c	καί	18b.318	6
εἰ	1451	1453	v	εἰ	18b.318	6
κατηγόρησέ	1454	1464	v	κατηγορέω	18b.318	6
τις	1465	1468	a	τις	18b.318	6
σοφιστικῶς	1469	1479	v	σοφιστικός	18b.318	6
ἀπολογήσασθαι	1480	1493	v	ἀπολογέομαι	18b.318	6
κεχώρισται	1569	1579	v	χωρίζω	18b.318	7
μὲν	1580	1583	d	μέν	18b.318	7
ἐξηγήσεως	1584	1593	v	ἐξήγησις	18b.318	7
εἴθισται	1595	1603	v	ἐθίζω	18b.318	7
δὲ	1604	1606	d	δέ	18b.318	7
γίγνεσθαι	1607	1616	v	γίγνομαι	18b.318	7
πρὸς	1691	1695	v	πρός	18b.318	8
ἁπάντων	1696	1703	a	ἅπας	18b.318	8
ὡς	1704	1706	d	ὡς	18b.318	8
εἰπεῖν	1707	1713	v	εἶπον	18b.318	8
τῶν	1714	1717	l	ὁ	18b.318	8
γραφόντων	1718	1727	v	γράφω	18b.318	8
ὑπομνήματα	1728	1738	n	ὑπόμνημα	18b.318	8
.	1738	1739	u	.	18b.318	8
καὶ	1740	1743	c	καί	18b.318	8
νὴ	1877	1879	r	νή	18b.319	1
Δία	1880	1883	n	Ζεύς	18b.319	1
οὐδὲν	1884	1889	p	οὐδείς	18b.319	1
κωλύει	1890	1896	v	κωλύω	18b.319	1
καὶ	1897	1900	d	καί	18b.319	1
τούτου	1901	1907	p	οὗτος	18b.319	1
μετρίως	1908	1915	d	μέτριος	18b.319	1
ἅπτεσθαι	1916	1924	v	ἅπτω	18b.319	1
τὸν	1925	1928	l	ὁ	18b.319	1
ἐξηγητήν	1929	1937	n	ἐξηγητής	18b.319	1
.	1937	1938	u	.	18b.319	1
τὸ	2013	2015	l	ὁ	18b.319	2
δ	2016	2017	l	δ́	18b.319	2
ἀγωνίζεσθαι	2019	2030	v	ἀγωνίζομαι	18b.319	2
τελέως	2031	2037	d	τέλειος	18b.319	2
ὑπὲρ	2038	2042	r	ὑπέρ	18b.319	2
