orth	charde	charad	cat	lem	pag	linea
Ἄριστον	566	573	n	Ἄριστος	18b.486	5
δὲ	574	576	d	δέ	18b.486	5
ὅστις	577	582	p	ὅστις	18b.486	5
ἐν	583	585	d	ἐν	18b.486	5
πόλει	586	591	n	πόλις	18b.486	5
μεγάλῃ	592	598	a	μέγας	18b.486	5
ἰητρεύει	599	607	v	ἰατρεύω	18b.486	5
κεκτῆσθαι	608	617	v	κτάομαι	18b.486	5
ἐσκευασμένον	692	704	v	σκευάζω	18b.486	6
ξύλον	705	710	n	ξύλος	18b.486	6
ἐν	712	714	d	ἐν	18b.486	6
ᾧ	715	716	a	ὅς	18b.486	6
πᾶσαι	717	722	a	πᾶς	18b.486	6
ἀνάγκαι	723	730	n	ἀνάγκη	18b.486	6
ἔσονται	731	738	v	εἰμί	18b.486	6
πάντων	740	746	a	πᾶς	18b.486	6
μὲν	821	824	d	μέν	18b.486	7
κατηγμάτων	825	835	n	κάτηγμα	18b.486	7
πάντων	837	843	a	πᾶς	18b.486	7
δὲ	844	846	d	δέ	18b.486	7
ἄρθρων	847	853	n	ἄρθρον	18b.486	7
ἐμβολῆς	854	861	n	ἐμβολή	18b.486	7
ἐκ	862	864	d	ἐκ	18b.486	7
κατατάσιος	865	875	a	κατατάσιος	18b.486	7
καὶ	950	953	d	καί	18b.486	8
μοχλεύσιος	954	964	a	μοχλεύσιος	18b.486	8
.	964	965	u	.	18b.486	8
ἀρκέει	966	972	v	ἀρκέω	18b.486	8
δὲ	973	975	c	δέ	18b.486	8
τὸ	976	978	l	ὁ	18b.486	8
ξύλον	979	984	n	ξύλον	18b.486	8
ἢν	986	988	v	ἐάν	18b.486	8
ᾖ	989	990	v	εἰμί	18b.486	8
τοιοῦτον	991	999	p	τοιοῦτος	18b.486	8
οἷον	1074	1078	a	οἷος	18b.486	9
οἱ	1079	1081	p	ὁ	18b.486	9
τετράγωνοι	1082	1092	a	τετράγωνος	18b.486	9
στῦλοι	1093	1099	n	στῦλος	18b.486	9
οἷοι	1101	1105	a	οἷος	18b.486	9
δρυΐνοι	1106	1113	n	δρυίνος	18b.486	9
γίνονται	1114	1122	v	γίγνομαι	18b.486	9
μῆκος	1124	1129	n	μῆκος	18b.486	9
καὶ	1206	1209	d	καί	18b.486	10
πλάτος	1210	1216	n	πλάτος	18b.486	10
καὶ	1217	1220	d	καί	18b.486	10
πάχος	1221	1226	n	πάχος	18b.486	10
.	1226	1227	u	.	18b.486	10
Ὀργάνου	1416	1423	n	Ὄργανος	18b.486	12
τινὸς	1424	1429	p	τις	18b.486	12
καὶ	1430	1433	d	καί	18b.486	12
μηχανήματος	1434	1445	n	μηχάνημα	18b.486	12
οὗτινος	1447	1454	a	οὗτις	18b.486	12
ἂν	1455	1457	d	ἄν1	18b.486	12
ἐθέλει	1458	1464	v	ἐθέλω	18b.486	12
ἐμνημόνευσεν	1541	1553	v	μνημονεύω	18b.486	13
.	1553	1554	u	.	18b.486	13
ἐν	1555	1557	r	ἐν	18b.486	13
δὲ	1558	1560	d	δέ	18b.486	13
τῷ	1561	1563	l	ὁ	18b.486	13
λόγῳ	1564	1568	n	λόγος	18b.486	13
περὶ	1569	1573	r	περί	18b.486	13
οὗ	1574	1576	p	ὅς	18b.486	13
τὴν	1577	1580	l	ὁ	18b.486	13
κατασκευὴν	1581	1591	n	κατασκευή	18b.486	13
αὐτοῦ	1592	1597	p	αὐτός	18b.486	13
διδάξει	1674	1681	n	διδάσκω	18b.486	14
κατὰ	1682	1686	r	κατά	18b.486	14
τὸ	1687	1689	p	ὁ	18b.486	14
περὶ	1690	1694	r	περί	18b.486	14
τῶν	1695	1698	l	ὁ	18b.486	14
ἄρθρων	1699	1705	n	ἄρθρον	18b.486	14
βιβλίον	1706	1713	n	βιβλίον	18b.486	14
ἑπόμενον	1714	1722	v	ἕπομαι	18b.486	14
τῷδε	1799	1803	p	ὅδε	18b.486	15
καὶ	1805	1808	d	καί	18b.486	15
ἡμεῖς	1809	1814	p	ἐγώ	18b.486	15
οὖν	1815	1818	d	οὖν	18b.486	15
ἐν	1819	1821	d	ἐν	18b.486	15
ἐκείνῳ	1822	1828	p	ἐκεῖνος	18b.486	15
τὴν	1829	1832	p	ὁ	18b.486	15
ἐξήγησιν	1833	1841	d	ἐξήγησις	18b.486	15
ὧν	1842	1844	p	ὅς	18b.486	15
ἀσαφῶς	1845	1851	d	ἀσαφής	18b.486	15
εἶπε	1928	1932	v	εἶπον	18b.486	16
ποιησόμεθα	1933	1943	v	ποιέω	18b.486	16
νυνὶ	1945	1949	d	νυνί	18b.486	16
δὲ	1950	1952	d	δέ	18b.486	16
ἐπὶ	1953	1956	d	ἐπί	18b.486	16
τὰ	1957	1959	l	ὁ	18b.486	16
συνεχῆ	1960	1966	a	συνεχής	18b.486	16
τοῦ	1967	1970	l	ὁ	18b.486	16
λόγου	1971	1976	n	λόγος	18b.486	16
μεταβῆναι	1977	1986	v	μεταβαίνω	18b.486	16
καὶ	2063	2066	d	καί	18b.486	17
προσθείς	2067	2075	v	προστίθημι	18b.486	17
.	2075	2076	u	.	18b.486	17
